SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,AvgCharges,Churn
0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,18.801666666666666,0
0,1,0,1,2,1,0,2,2,0,2,2,1,1,2,109.10714285714286,1
0,1,1,1,0,1,0,0,0,2,2,0,0,0,2,87.962,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.85,1
1,1,0,1,2,1,0,0,2,0,0,0,0,1,2,76.18333333333334,0
0,0,0,1,2,2,1,1,1,1,1,1,2,0,3,25.75,0
0,1,1,1,2,0,0,2,0,2,2,2,2,0,0,79.7290322580645,0
0,1,1,1,0,1,0,0,2,2,0,0,0,1,0,79.67435897435898,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.934615384615384,0
0,1,0,1,0,1,2,2,2,0,2,2,1,1,0,108.86320754716981,1
0,0,0,1,0,1,0,2,0,2,2,0,0,0,2,91.7,1
0,0,0,1,2,0,2,2,0,2,0,0,0,1,2,69.35833333333333,0
0,0,0,1,2,1,0,2,2,0,0,2,0,1,1,97.228125,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,22.65,0
0,0,1,0,1,0,2,0,0,2,2,0,1,0,0,45.91282051282051,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.95,1
0,1,1,0,1,0,2,0,0,2,0,0,0,0,3,35.22857142857143,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,65.4125,0
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,89.83500000000001,1
0,0,0,1,0,1,0,2,2,0,0,0,0,1,2,81.99090909090908,0
0,1,1,1,0,0,0,2,2,0,2,2,2,1,0,76.11458333333333,0
0,1,0,1,0,0,0,0,2,0,2,2,0,1,1,65.315,0
1,0,0,1,2,1,0,2,2,2,2,2,0,1,2,107.55,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,42.63,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,20.815217391304348,0
0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,42.36666666666667,1
0,1,1,1,0,1,2,2,2,0,0,2,1,1,2,93.43510638297872,0
0,0,1,1,0,2,1,1,1,1,1,1,1,0,3,18.040000000000003,0
0,0,0,1,0,1,0,2,2,0,2,2,0,0,2,101.67424242424242,1
1,1,0,1,0,0,0,2,2,2,0,0,1,1,0,58.46911764705882,0
0,1,1,1,0,1,0,0,2,2,2,2,1,0,0,100.29117647058824,1
0,0,0,1,0,0,0,0,0,2,2,0,0,1,3,59.42142857142857,1
1,1,0,1,0,1,0,0,0,0,0,2,0,1,2,79.18333333333334,1
1,1,0,1,2,0,0,2,2,0,0,2,1,0,0,71.28809523809524,0
0,0,0,0,1,0,0,2,0,2,0,0,0,1,3,37.15,0
0,1,1,1,2,0,2,0,0,0,2,0,1,0,0,62.71696428571429,0
0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,45.541666666666664,0
1,0,0,0,1,0,0,2,2,0,2,2,2,1,0,54.121538461538464,0
0,1,0,1,2,0,2,0,0,2,2,2,1,0,1,80.37857142857143,0
0,1,1,1,2,1,2,0,2,2,2,2,2,1,0,110.41985294117647,0
0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,25.938541666666666,0
1,0,0,1,2,1,0,2,0,2,2,2,1,1,2,106.959,0
1,0,0,1,0,0,0,2,2,0,2,0,0,1,2,70.52142857142857,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,2,20.06111111111111,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,22.679411764705883,0
0,1,1,1,0,1,0,0,0,0,2,0,0,1,1,80.57142857142857,1
0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,21.05,0
0,0,1,1,2,2,1,1,1,1,1,1,2,0,0,26.43064516129032,0
1,0,0,1,0,1,0,2,0,0,0,0,0,1,2,82.7,1
0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,60.125,0
0,1,0,1,2,1,2,2,2,0,2,0,2,1,0,93.19687499999999,0
0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,19.27962962962963,0
0,1,1,1,0,0,0,2,2,2,2,2,2,1,0,81.68357142857144,0
1,0,0,1,2,1,0,0,2,0,2,0,0,1,2,88.8,1
0,1,0,1,2,1,0,2,2,0,2,0,1,1,2,93.75,0
0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,91.845,1
0,0,0,1,2,0,2,0,0,0,0,2,0,1,0,66.30333333333333,1
0,1,1,1,2,1,0,2,2,0,2,0,1,0,1,94.3659420289855,0
0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,18.74846153846154,0
1,1,1,1,0,1,2,0,2,2,2,2,2,1,1,103.44027777777778,0
1,1,0,1,0,1,0,2,0,2,0,2,0,1,0,89.94999999999999,1
0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,16.441176470588236,0
0,1,0,1,2,1,2,0,2,2,2,2,1,1,2,112.16372549019609,0
0,1,1,1,0,0,2,2,0,2,0,0,2,0,1,61.20490196078431,0
0,1,0,1,2,0,2,2,2,2,2,2,2,1,0,89.84166666666667,0
0,1,1,1,2,1,0,2,2,0,0,0,1,0,2,88.34029850746269,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.870588235294118,0
0,1,0,0,1,0,2,2,0,2,0,2,2,1,0,52.56268656716418,0
0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,18.838775510204083,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,20.95,0
0,0,0,1,2,0,0,0,2,2,0,0,0,0,2,59.69074074074074,0
1,0,0,1,0,1,0,2,0,0,2,2,0,1,2,99.72173913043478,1
0,0,0,1,2,0,2,2,2,2,0,2,2,1,1,80.48188405797102,0
0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,22.375,0
0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,86.54571428571428,1
0,1,0,1,0,0,2,2,0,2,0,2,1,0,3,70.24021739130436,0
0,0,0,1,2,1,0,2,0,0,2,2,2,1,0,94.9898148148148,0
0,1,0,1,2,1,0,2,0,0,2,2,1,1,2,98.36339285714287,1
0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,72.87777777777778,1
0,0,0,1,2,0,2,0,0,2,0,0,0,0,0,59.56,0
0,0,0,1,0,1,0,2,0,0,0,0,0,1,3,78.76363636363637,0
1,1,0,1,2,1,0,2,0,0,2,0,0,1,2,87.57333333333332,0
0,1,0,1,0,0,2,2,2,0,0,2,2,0,0,69.72720588235293,0
1,1,0,1,2,1,0,2,2,0,2,2,0,1,2,105.50526315789473,0
1,1,0,1,2,1,2,0,2,0,0,0,0,1,0,86.08529411764707,1
0,0,0,1,2,1,0,2,2,0,2,2,1,1,1,105.89166666666667,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,43.8,0
0,1,1,0,1,0,2,2,2,0,2,2,2,0,2,58.85079365079365,0
0,0,0,1,0,0,0,0,2,0,2,2,1,1,2,73.48333333333333,0
0,0,0,1,2,2,1,1,1,1,1,1,1,0,0,23.618750000000002,0
0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,30.047727272727276,0
0,1,1,1,2,1,0,2,2,0,0,0,2,1,1,84.51102941176471,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,45.32941176470588,1
0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,19.150000000000002,0
0,1,0,1,2,0,2,2,2,2,2,2,2,1,0,86.52916666666667,0
0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,19.760344827586206,0
0,1,0,1,0,1,0,0,2,2,0,2,0,1,2,92.41351351351352,0
0,0,0,1,2,1,2,2,2,0,2,2,0,1,3,105.50735294117646,1
1,0,0,1,2,1,0,0,0,0,2,0,0,1,2,84.31785714285714,1
0,1,1,1,2,0,2,2,0,2,0,0,1,0,3,64.42881355932204,0
0,1,1,1,0,1,0,0,0,0,2,0,0,1,0,78.95454545454545,1
1,1,1,1,2,1,2,0,0,0,0,0,0,1,2,80.985,0
0,0,0,1,0,0,0,2,0,2,0,0,0,1,3,53.30925925925926,0
0,0,0,1,2,1,0,0,0,0,0,2,0,0,3,85.8,1
1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.1,1
0,1,0,0,1,0,2,0,2,0,0,0,0,0,3,34.86764705882353,0
0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.44741379310345,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,18.8,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,44.833333333333336,1
0,0,0,1,2,1,2,2,2,0,0,0,0,0,2,92.85283018867923,0
0,0,0,1,2,2,1,1,1,1,1,1,0,1,2,25.75,0
0,1,1,1,2,1,2,0,2,0,2,2,0,0,1,106.836,1
0,1,1,1,2,0,0,2,0,2,0,2,2,0,1,71.46985294117647,0
0,1,0,1,2,2,1,1,1,1,1,1,0,0,2,24.238297872340425,0
1,1,0,1,2,1,0,2,2,0,2,2,0,1,0,108.96076923076923,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,64.92,1
0,1,0,1,2,1,0,0,0,0,2,2,0,1,2,94.36764705882354,1
0,0,0,1,2,1,0,0,0,0,2,2,0,0,0,95.6413043478261,1
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,73.72777777777777,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,21.83125,0
0,0,0,1,2,2,1,1,1,1,1,1,1,1,1,22.978571428571428,0
0,0,0,1,2,1,2,2,2,2,2,2,0,1,2,113.9,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,1,68.6125,0
1,0,1,1,0,0,0,0,2,0,0,0,0,1,3,50.15,1
0,1,1,1,0,1,2,2,2,0,2,2,1,1,0,106.53484848484848,0
0,1,1,1,2,0,2,2,2,2,0,0,2,0,1,69.67569444444445,0
0,1,0,1,2,1,2,2,2,2,2,2,0,1,0,112.07195121951219,1
0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,26.584782608695654,0
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,82.21206896551725,1
0,0,0,1,2,1,2,0,0,0,0,0,0,1,2,79.9625,0
0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,25.55,0
1,1,0,1,2,1,2,2,2,2,0,2,1,1,1,105.0089552238806,0
1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,49.17142857142857,0
0,1,1,1,2,2,1,1,1,1,1,1,1,1,3,25.56517857142857,0
0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,25.683333333333334,0
0,1,0,1,2,0,2,2,2,0,2,2,2,1,2,84.48750000000001,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,18.55,0
0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,47.29571428571428,0
1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,71.9962962962963,0
0,1,1,1,2,0,0,2,0,2,0,0,0,1,2,62.159615384615385,1
0,1,1,1,2,2,1,1,1,1,1,1,1,0,3,26.245833333333334,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.12125,0
0,1,1,0,1,0,2,2,2,0,2,2,0,0,3,66.52857142857142,0
0,1,1,1,2,1,2,2,0,0,2,0,0,1,1,95.27214285714285,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,19.3625,0
0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,24.30128205128205,0
0,1,0,1,2,1,2,2,2,2,2,2,2,0,1,116.32013888888888,0
0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,34.7,1
0,1,1,1,2,0,0,2,0,2,2,0,1,1,2,69.81481481481481,0
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,88.26666666666667,1
0,1,1,1,0,0,2,2,2,2,2,0,2,0,1,74.72777777777779,0
0,1,1,1,2,1,0,2,0,2,0,0,2,1,2,86.65352112676055,0
0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,22.811904761904763,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,20.06382978723404,0
0,1,1,1,2,1,0,2,2,0,2,2,1,1,1,100.22954545454544,1
0,1,0,1,2,1,2,0,2,0,2,2,0,1,0,104.77380952380952,1
0,0,0,0,1,0,0,2,0,2,0,0,0,1,2,38.64545454545455,0
0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,99.75,1
1,1,0,1,2,1,0,2,2,2,0,0,0,0,2,91.72363636363637,0
0,0,0,1,2,1,0,2,2,2,2,0,2,1,1,97.73260869565217,0
1,0,0,1,0,1,0,0,2,0,0,0,0,0,2,65.46666666666667,0
0,0,0,1,0,0,0,0,2,2,2,2,0,1,2,74.925,1
1,0,0,1,2,0,0,0,2,2,2,0,2,1,1,69.79666666666667,0
0,0,0,1,2,1,0,0,2,2,0,0,0,1,2,83.55,0
0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,24.301408450704226,0
0,0,0,1,2,0,0,2,0,0,0,0,1,1,2,55.86896551724138,0
0,1,0,1,2,0,0,2,0,2,0,0,0,0,0,60.95288461538462,0
0,0,0,1,2,0,2,2,2,0,0,2,1,0,1,76.9595588235294,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,21.04021739130435,0
0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,54.75625,0
0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,19.748611111111114,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,19.008823529411764,0
0,0,0,1,0,1,0,2,2,2,2,2,0,1,2,106.2,0
1,0,0,1,0,1,0,2,0,0,2,0,0,1,0,81.85,0
0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,71.07222222222222,1
0,0,0,0,1,0,0,2,2,0,2,2,1,1,1,57.42156862745098,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,16.724999999999998,0
0,1,0,1,2,1,0,0,0,0,2,2,0,0,2,91.06666666666666,0
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,94.59705882352942,0
0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,48.065000000000005,0
0,0,0,1,2,0,0,2,0,2,2,0,0,1,2,69.94032258064516,0
0,0,0,1,0,0,2,0,2,2,2,2,2,0,0,80.41555555555556,0
0,1,0,1,2,1,2,2,2,0,0,0,1,0,0,88.94765625,0
0,0,0,1,2,0,0,0,0,0,2,0,0,1,2,59.85,1
1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.6,1
1,1,1,1,2,1,0,2,0,0,2,2,1,0,2,97.85737704918033,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.05,0
0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,46.53333333333333,1
0,1,1,1,2,1,2,2,2,2,2,2,2,0,0,112.50763888888889,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.5,1
0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,44.778571428571425,0
0,1,0,1,2,1,0,2,2,2,0,0,1,1,0,92.89318181818182,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.9,1
0,1,1,1,0,2,1,1,1,1,1,1,0,1,0,18.6325,0
0,0,0,1,2,0,0,2,2,0,0,2,0,1,0,75.75625,0
0,0,0,1,0,1,0,2,0,0,2,0,0,1,0,91.875,1
0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,23.634328358208954,0
0,1,0,1,0,1,2,2,2,0,2,2,1,1,0,101.51341463414634,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,19.998214285714287,0
0,0,0,1,2,1,2,2,2,2,2,2,2,1,0,111.29930555555556,0
0,1,1,1,2,1,0,0,0,0,0,2,0,1,0,88.28333333333335,1
0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,20.414814814814818,0
1,0,0,1,2,1,0,2,2,2,2,2,0,1,2,112.15384615384616,0
0,0,0,1,0,1,0,0,2,2,0,2,2,1,0,86.09,0
0,0,0,1,2,1,0,0,0,2,2,0,0,1,2,84.17142857142858,1
0,1,0,1,0,0,2,0,0,0,0,0,1,0,1,52.657407407407405,0
1,1,0,1,2,1,2,2,2,2,0,0,2,1,0,94.82638888888889,0
0,0,0,1,0,0,2,2,0,0,2,2,1,1,1,75.775,0
0,0,0,1,0,0,0,2,0,2,0,0,0,1,2,54.541666666666664,0
1,0,0,1,0,0,0,0,2,2,2,2,1,0,0,74.27386363636364,0
0,1,1,1,0,1,0,2,0,2,0,0,2,1,0,80.77870370370371,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,20.39558823529412,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.77,0
0,1,1,1,2,0,0,0,2,0,0,0,1,0,0,52.282,0
0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,26.096551724137928,0
0,1,1,1,2,1,0,2,0,0,2,0,0,1,0,90.33142857142857,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,40.475,0
0,1,1,1,2,0,2,0,2,2,0,2,2,0,3,74.23333333333333,0
0,1,0,1,2,1,2,2,2,0,2,2,1,1,1,112.52844827586206,0
0,1,1,1,0,2,1,1,1,1,1,1,1,1,3,21.6037037037037,0
0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,113.77605633802817,0
0,0,0,1,0,0,0,0,2,0,0,2,1,0,1,55.611111111111114,0
0,1,0,1,2,1,0,2,2,0,0,2,0,1,0,93.93591549295775,0
1,0,0,1,2,1,2,2,2,0,2,2,0,1,2,114.3780487804878,1
1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,92.39615384615385,1
0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,71.825,1
0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,19.009558823529414,0
0,1,1,1,0,0,2,0,0,0,0,0,0,1,3,48.75,0
1,0,0,1,2,1,2,0,2,2,2,2,2,1,2,109.35692307692307,0
1,1,0,1,2,2,1,1,1,1,1,1,2,1,0,25.035416666666666,0
0,0,0,1,2,0,0,0,0,2,0,0,0,1,1,53.75535714285714,0
0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,25.820833333333333,0
0,0,0,1,0,1,2,2,0,0,2,0,0,1,2,84.25,0
0,0,1,1,0,2,1,1,1,1,1,1,1,0,0,21.71388888888889,1
1,1,0,1,2,1,0,2,2,0,2,2,1,1,2,105.6575,0
1,0,0,1,2,0,0,0,0,2,0,2,0,1,2,63.55384615384616,0
0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.65,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.375,1
0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,94.0125,0
0,0,0,1,0,1,0,2,2,2,0,0,0,1,1,85.90789473684211,1
1,1,0,1,2,1,2,0,2,0,2,2,1,1,0,109.50357142857142,0
0,1,0,1,0,2,1,1,1,1,1,1,2,1,0,19.899122807017545,0
0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,30.025,0
0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,78.94166666666666,1
0,1,0,1,0,0,2,2,2,0,0,0,1,1,3,61.86818181818182,0
0,1,1,1,2,0,2,2,0,0,2,0,0,1,0,72.81666666666668,0
0,1,1,1,2,2,1,1,1,1,1,1,2,0,0,24.577777777777776,0
0,1,1,1,2,0,2,2,2,2,2,2,2,0,3,88.6443661971831,0
0,1,0,1,2,1,0,0,2,0,0,2,0,0,3,92.68684210526315,1
0,1,0,1,2,0,0,0,0,2,2,2,0,1,1,71.42391304347827,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,19.283333333333335,0
0,0,0,1,2,2,1,1,1,1,1,1,1,0,0,27.282857142857143,0
0,0,0,1,2,1,2,0,0,0,2,2,0,1,2,97.325,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43.85,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,67.74545454545455,0
0,1,1,0,1,0,2,2,2,0,0,0,2,0,3,40.0,0
0,0,0,0,1,0,2,2,2,2,0,2,2,1,3,52.8125,0
0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,21.070588235294117,0
0,1,1,1,2,0,2,2,2,0,0,0,2,0,1,65.55555555555556,0
0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,25.859722222222224,0
0,0,0,1,0,1,0,0,2,0,0,0,0,0,2,76.35,1
0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,72.9108695652174,1
1,1,0,1,2,1,0,0,0,0,0,2,0,1,2,82.5640625,1
0,1,1,1,2,1,2,2,2,2,0,0,1,1,1,95.36408450704226,0
1,0,0,1,2,1,0,0,2,0,0,0,0,1,3,79.79565217391304,0
0,1,0,1,0,1,0,0,2,0,2,2,1,1,0,93.42647058823529,0
0,0,0,1,0,0,0,0,2,2,2,2,0,1,2,75.5,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,21.52916666666667,0
0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,20.864583333333332,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.2,0
1,1,0,1,2,1,0,2,0,0,2,2,2,0,0,96.24166666666666,0
0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,74.22166666666666,0
0,1,1,0,1,0,0,2,2,2,2,0,2,0,1,53.18688524590164,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,53.90833333333333,0
1,1,0,1,2,1,0,0,0,0,0,2,0,0,2,83.159375,1
0,0,1,1,2,1,0,0,0,0,2,0,0,1,1,87.01290322580645,1
0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,74.97368421052632,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,19.460416666666667,0
0,0,0,1,2,0,0,2,0,0,0,0,0,1,2,54.3625,0
0,1,0,1,2,1,0,2,0,0,0,2,0,1,2,91.24615384615385,0
0,1,1,0,1,0,2,0,0,0,2,2,0,1,0,51.86333333333333,0
0,0,0,1,2,2,1,1,1,1,1,1,1,0,2,22.61547619047619,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,71.55625,0
0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,21.775,0
1,1,0,1,2,0,2,2,0,2,0,0,0,1,3,62.809090909090905,0
1,1,0,0,1,0,0,0,0,0,2,2,0,1,2,45.13947368421052,1
0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,47.95,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.1,1
0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,45.0,0
0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,88.43541666666665,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,20.05,1
1,0,0,1,2,1,0,2,0,0,0,2,0,1,2,91.32962962962964,0
0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,29.2375,0
0,1,1,1,2,1,2,0,2,2,2,2,2,0,0,106.7376923076923,1
0,1,0,1,2,2,1,1,1,1,1,1,1,0,2,22.530357142857145,0
0,0,0,1,0,0,2,0,2,0,2,2,0,1,2,72.75111111111111,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,19.941549295774646,0
0,1,0,1,0,0,2,2,2,0,2,0,1,0,1,67.08813559322033,0
0,0,0,0,1,0,0,2,2,0,0,0,1,1,0,36.119565217391305,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,14.694736842105263,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,1,19.69090909090909,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,19.88157894736842,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,40.260000000000005,1
1,1,0,1,2,0,2,2,2,0,0,0,0,1,1,69.19148936170212,0
0,1,0,0,1,0,0,0,0,0,0,2,0,1,2,34.375,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,46.2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.15,1
1,0,0,0,1,0,0,2,2,0,0,2,0,1,2,43.3,1
0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,20.366304347826087,0
1,0,0,1,0,0,2,2,0,0,0,0,0,1,1,59.227631578947374,1
0,1,0,1,0,0,2,0,2,2,0,0,2,0,1,59.339999999999996,0
0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,75.84736842105262,1
0,0,0,1,0,1,0,2,0,0,0,2,0,1,2,83.4346153846154,1
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.414788732394367,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.95,1
1,0,0,0,1,0,0,2,2,2,2,0,0,1,2,49.35192307692308,0
0,1,0,1,2,2,1,1,1,1,1,1,1,0,3,28.5,0
1,1,0,1,0,0,0,0,2,0,0,2,1,0,3,61.43846153846154,0
1,0,0,1,2,1,0,2,0,0,2,2,1,1,2,98.840625,0
0,1,1,1,2,1,2,0,0,2,2,2,1,1,0,105.025,0
0,0,0,1,0,1,0,2,0,0,2,0,0,0,2,82.41666666666667,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,44.05,0
0,1,1,1,2,2,1,1,1,1,1,1,2,0,1,24.092361111111114,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,45.55,0
0,1,1,1,2,1,2,2,0,0,0,2,0,1,2,89.00686274509805,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,19.615853658536587,0
0,1,1,1,0,0,2,2,2,0,2,0,2,1,1,69.59930555555555,0
0,1,0,1,2,0,2,2,0,2,2,2,2,0,1,83.12790697674419,0
0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,112.3111111111111,0
0,1,0,1,2,1,0,0,0,0,2,2,1,1,1,97.08510638297872,0
0,0,0,1,2,0,2,2,2,2,2,2,2,0,1,88.36597222222223,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,22.366666666666664,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.05,1
0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,82.725,1
0,0,0,0,1,0,2,2,0,0,0,2,0,1,0,44.482692307692304,0
0,1,1,1,0,0,2,0,0,0,0,2,0,1,3,63.24655172413794,0
1,1,0,1,2,1,2,2,0,2,2,0,0,1,0,104.38142857142857,1
0,0,0,1,0,0,2,2,0,0,0,0,1,0,0,54.72777777777778,0
0,1,1,1,0,0,2,2,0,2,0,2,0,1,1,71.10208333333334,0
0,1,1,1,0,0,2,0,2,2,0,0,2,1,0,59.01044776119403,0
0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,74.64375,1
0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,57.73260869565217,0
0,0,0,0,1,0,0,2,0,0,0,0,0,1,3,29.978571428571428,0
0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,21.0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,45.1,1
1,0,0,0,1,0,0,2,0,0,2,2,0,1,1,51.8375,0
0,0,1,1,2,0,2,2,0,0,0,2,0,1,2,67.73125,0
0,1,0,0,1,0,0,0,0,0,2,2,0,1,2,43.64891304347826,0
0,0,1,1,2,0,2,2,0,2,2,2,2,1,0,86.51102941176471,0
0,0,0,1,2,0,2,2,2,2,0,0,0,0,2,69.93552631578947,0
1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,50.916666666666664,1
1,0,0,1,0,1,0,0,0,0,0,2,0,0,2,75.67999999999999,1
0,0,0,1,0,1,0,2,2,0,0,2,0,1,1,94.83529411764707,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,19.1625,0
0,0,0,1,0,2,1,1,1,1,1,1,1,0,2,21.724999999999998,0
